site,date,non.salad,salad,salad.ratio,Total.meals,Product.source,Florida,FTS,Other.Source,FTS.Florida,FTS.Start,White,Black,Hispanic,Asian,Other,Asian.Other,Total,Offerd.BC,Offered.Salad,Offered.Mexican,Offered.Pizza,Offered.Sandwich,Offered.HB,Offered.Italian,Offered.Other,Mandarin,Chef ,Taco,Chicken.Chop,Fajita,Chicken.Tender,Salad.LO ,Chicken.Smacker,Total Students,Free Lunch,Reduced Lunch,Free,Reduced,Paid
Finley,10/26/2015,290,3,0.0102,293,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,10/28/2015,326,4,0.0121,330,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,10/29/2015,306,48,0.1356,354,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,11/2/2015,304,4,0.013,308,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,11/4/2015,306,1,0.0033,307,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,11/5/2015,308,46,0.1299,354,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,11/9/2015,275,2,0.0072,277,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,11/13/2015,358,2,0.0056,360,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,11/16/2015,306,4,0.0129,310,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,11/18/2015,309,1,0.0032,310,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,11/20/2015,340,13,0.0368,353,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,12/2/2015,331,3,0.009,334,3,1,0,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,12/4/2015,334,10,0.0291,344,3,1,0,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,12/7/2015,279,6,0.0211,285,3,1,0,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,12/9/2015,312,5,0.0158,317,3,1,0,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,12/11/2015,333,30,0.0826,363,3,1,0,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,12/14/2015,314,2,0.0063,316,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,12/16/2015,317,6,0.0186,323,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,12/18/2015,281,8,0.0277,289,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/4/2016,250,2,0.0079,252,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/7/2016,328,2,0.0061,330,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/9/2016,322,0,0,322,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/11/2016,330,6,0.0179,336,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/14/2016,304,7,0.0225,311,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/16/2016,327,2,0.0061,329,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/18/2016,286,19,0.0623,305,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/28/2016,311,5,0.0158,316,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,3/30/2016,332,2,0.006,334,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/5/2016,284,2,0.007,286,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/6/2016,315,38,0.1076,353,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/11/2016,223,101,0.3117,324,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/12/2016,329,1,0.003,330,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/13/2016,329,2,0.006,331,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/15/2016,318,46,0.1264,364,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/25/2016,320,2,0.0062,322,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/26/2016,288,14,0.0464,302,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/27/2016,301,1,0.0033,302,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,4/29/2016,280,42,0.1304,322,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/2/2016,318,6,0.0185,324,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/4/2016,320,1,0.0031,321,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/6/2016,311,33,0.0959,344,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/9/2016,319,4,0.0124,323,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/11/2016,319,1,0.0031,320,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/12/2016,238,114,0.3239,352,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/16/2016,310,1,0.0032,311,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/18/2016,309,7,0.0222,316,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/20/2016,299,6,0.0197,305,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/23/2016,330,7,0.0208,337,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/25/2016,337,3,0.0088,340,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/26/2016,278,19,0.064,297,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,650,246,3,0.378461538,0.004615385,0.616923077
Finley,5/27/2016,243,2,0.0082,245,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,10/14/2015,378,11,0.0283,389,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,10/21/2015,384,6,0.0154,390,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,10/23/2015,412,10,0.0237,422,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,10/26/2015,373,14,0.0362,387,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,10/28/2015,420,20,0.0455,440,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,11/2/2015,389,11,0.0275,400,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,11/4/2015,391,20,0.0487,411,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,11/9/2015,374,15,0.0386,389,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,11/13/2015,324,15,0.0442,339,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,11/16/2015,389,15,0.0371,404,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,11/18/2015,416,10,0.0235,426,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,11/20/2015,322,4,0.0123,326,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,11/30/2015,371,8,0.0211,379,3,1,0,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,12/2/2015,351,20,0.0539,371,3,1,0,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,12/4/2015,347,20,0.0545,367,3,1,0,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,12/7/2015,368,20,0.0515,388,3,1,0,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,12/9/2015,413,10,0.0236,423,3,1,0,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,12/11/2015,397,20,0.048,417,3,1,0,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,12/14/2015,381,18,0.0451,399,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,12/18/2015,383,20,0.0496,403,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,3/7/2016,363,20,0.0522,383,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,3/9/2016,337,17,0.048,354,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,3/11/2016,325,10,0.0299,335,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,3/16/2016,388,10,0.0251,398,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,3/18/2016,378,5,0.0131,383,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,3/28/2016,362,7,0.019,369,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,3/30/2016,379,8,0.0207,387,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/4/2016,338,15,0.0425,353,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/5/2016,338,20,0.0559,358,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/6/2016,358,7,0.0192,365,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/11/2016,338,15,0.0425,353,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/12/2016,367,4,0.0108,371,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/13/2016,372,10,0.0262,382,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/15/2016,380,9,0.0231,389,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/25/2016,339,8,0.0231,347,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/27/2016,323,17,0.05,340,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,4/29/2016,217,10,0.0441,227,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,5/2/2016,354,10,0.0275,364,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,5/4/2016,382,10,0.0255,392,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,5/6/2016,329,9,0.0266,338,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,5/13/2016,292,5,0.0168,297,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,5/16/2016,346,15,0.0416,361,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,5/18/2016,306,30,0.0893,336,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Foster,5/19/2016,362,30,0.0765,392,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,529,280,12,0.529300567,0.02268431,0.448015123
Glen,11/2/2015,140,10,0.0667,150,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,11/4/2015,153,5,0.0316,158,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,11/13/2015,186,14,0.07,200,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,11/18/2015,184,5,0.0265,189,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,11/20/2015,218,7,0.0311,225,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,11/30/2015,169,6,0.0343,175,3,1,0,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,12/2/2015,176,4,0.0222,180,3,1,0,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,12/7/2015,154,11,0.0667,165,3,1,0,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,12/9/2015,176,5,0.0276,181,3,1,0,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Glen,12/14/2015,157,10,0.0599,167,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
